source,category,subcategory,title,link,description,pub_date,author,guid,full_content,pub_date_formatted,full_paragraphs
SCMP,tech,tech,"China’s ZTE names Fang Rong as chairman amid AI pivot, revenue drop",https://www.scmp.com/tech/big-tech/article/3304789/chinas-zte-names-fang-rong-chairman-amid-ai-pivot-revenue-drop?utm_source=rss_feed,The telecoms industry veteran’s ascension reflects ZTE’s efforts to revive its fortunes in 2025 via its AI strategy.,"Tue, 01 Apr 2025 21:00:09 +0800",Wency Chen,https://www.scmp.com/tech/big-tech/article/3304789/chinas-zte-names-fang-rong-chairman-amid-ai-pivot-revenue-drop?utm_source=rss_feed,The telecoms industry veteran’s ascension reflects ZTE’s efforts to revive its fortunes in 2025 via its AI strategy.,2025-04-01 21:00:09,
SCMP,tech,tech,Xiaomi to cooperate with police after fatal crash involving SU7 EV’s self-driving feature,https://www.scmp.com/business/china-business/article/3304794/xiaomi-cooperate-police-after-fatal-crash-involving-su7-evs-self-driving-feature?utm_source=rss_feed,Company says it submitted the driving data and relevant operational information to the police and deeply regrets the tragedy.,"Tue, 01 Apr 2025 20:27:09 +0800",Daniel Ren,https://www.scmp.com/business/china-business/article/3304794/xiaomi-cooperate-police-after-fatal-crash-involving-su7-evs-self-driving-feature?utm_source=rss_feed,Company says it submitted the driving data and relevant operational information to the police and deeply regrets the tragedy.,2025-04-01 20:27:09,
SCMP,tech,tech,Alibaba woos back DingTalk founder to lead office app’s AI push,https://www.scmp.com/tech/big-tech/article/3304784/alibaba-woos-back-dingtalk-founder-lead-office-apps-ai-push?utm_source=rss_feed,"Chen Hang, who created the app in 2015, will return as DingTalk CEO as Alibaba plans to take a stake in the entrepreneur’s start-up.","Tue, 01 Apr 2025 19:30:08 +0800",Ann Cao,https://www.scmp.com/tech/big-tech/article/3304784/alibaba-woos-back-dingtalk-founder-lead-office-apps-ai-push?utm_source=rss_feed,"Chen Hang, who created the app in 2015, will return as DingTalk CEO as Alibaba plans to take a stake in the entrepreneur’s start-up.",2025-04-01 19:30:08,
SCMP,tech,tech,Guangdong aims to become global AI and robotics hub after DeepSeek’s success,https://www.scmp.com/tech/policy/article/3304750/guangdong-aims-become-global-ai-and-robotics-hub-after-deepseeks-success?utm_source=rss_feed,"A new initiative seeks to position Guangdong as a ‘global highland’ for AI and robotics, following DeepSeek’s success.","Tue, 01 Apr 2025 18:30:08 +0800",Coco Feng,https://www.scmp.com/tech/policy/article/3304750/guangdong-aims-become-global-ai-and-robotics-hub-after-deepseeks-success?utm_source=rss_feed,"A new initiative seeks to position Guangdong as a ‘global highland’ for AI and robotics, following DeepSeek’s success.",2025-04-01 18:30:08,
SCMP,tech,tech,US cryptocurrency exchange Coinbase sees worst quarter since FTX collapse,https://www.scmp.com/tech/tech-trends/article/3304777/us-cryptocurrency-exchange-coinbase-sees-worst-quarter-ftx-collapse?utm_source=rss_feed,"Nearly every major firm linked to cryptocurrencies were hammered this quarter, as concerns about the US economy weighed on digital assets.","Tue, 01 Apr 2025 18:17:13 +0800",Bloomberg,https://www.scmp.com/tech/tech-trends/article/3304777/us-cryptocurrency-exchange-coinbase-sees-worst-quarter-ftx-collapse?utm_source=rss_feed,"Nearly every major firm linked to cryptocurrencies were hammered this quarter, as concerns about the US economy weighed on digital assets.",2025-04-01 18:17:13,
SCMP,business,property,New World Development plans sweetening of terms on two loans that it is seeking,https://www.scmp.com/business/banking-finance/article/3304764/new-world-development-plans-sweetening-terms-two-loans-it-seeking?utm_source=rss_feed,Victoria Dockside complex will be offered as a second-ranking security to banks.,"Tue, 01 Apr 2025 17:39:06 +0800",Bloomberg,https://www.scmp.com/business/banking-finance/article/3304764/new-world-development-plans-sweetening-terms-two-loans-it-seeking?utm_source=rss_feed,Victoria Dockside complex will be offered as a second-ranking security to banks.,2025-04-01 17:39:06,
SCMP,tech,tech,"China advances in brain-computer interface technology, aiming for US$900 per procedure",https://www.scmp.com/tech/tech-trends/article/3304743/china-advances-brain-computer-interface-technology-aiming-us900-procedure?utm_source=rss_feed,The semi-invasive system developed by CIBR and its affiliated start-up NeuCyber NeuroTech have completed their first three human implants.,"Tue, 01 Apr 2025 17:00:14 +0800",Xinmei Shen,https://www.scmp.com/tech/tech-trends/article/3304743/china-advances-brain-computer-interface-technology-aiming-us900-procedure?utm_source=rss_feed,The semi-invasive system developed by CIBR and its affiliated start-up NeuCyber NeuroTech have completed their first three human implants.,2025-04-01 17:00:14,
SCMP,business,companies,"Siobhan Haughey flags return to pool in Instagram post, says ‘here we go again’",https://www.scmp.com/sport/hong-kong/article/3304740/siobhan-haughey-flags-returns-pool-instagram-post-says-here-we-go-again?utm_source=rss_feed,The decorated Olympian has ended her months-long break and is now training for the World Aquatics Championships in Singapore this July.,"Tue, 01 Apr 2025 17:00:08 +0800",Mike Chan,https://www.scmp.com/sport/hong-kong/article/3304740/siobhan-haughey-flags-returns-pool-instagram-post-says-here-we-go-again?utm_source=rss_feed,The decorated Olympian has ended her months-long break and is now training for the World Aquatics Championships in Singapore this July.,2025-04-01 17:00:08,
SCMP,tech,tech,How tech innovation can bolster Pakistan’s relationship with China,https://www.scmp.com/opinion/asia-opinion/article/3304588/how-tech-innovation-can-bolster-pakistans-relationship-china?utm_source=rss_feed,Pakistan’s start-up ecosystem is set to flourish and collaboration with China in areas such as agritech and fintech can boost growth and prosperity.,"Tue, 01 Apr 2025 16:30:08 +0800",Thomas G. Tsao,https://www.scmp.com/opinion/asia-opinion/article/3304588/how-tech-innovation-can-bolster-pakistans-relationship-china?utm_source=rss_feed,Pakistan’s start-up ecosystem is set to flourish and collaboration with China in areas such as agritech and fintech can boost growth and prosperity.,2025-04-01 16:30:08,
SCMP,business,companies,Hugh Bowman hopes for cleaner start from M Unicorn in back-to-back Happy Valley bid,https://www.scmp.com/sport/racing/article/3304735/hugh-bowman-hopes-cleaner-start-m-unicorn-back-back-happy-valley-bid?utm_source=rss_feed,Australian ace eager to see Caspar Fownes-trained gelding break more evenly from the barriers at city circuit on Wednesday night.,"Tue, 01 Apr 2025 15:56:59 +0800",Jay Rooney,https://www.scmp.com/sport/racing/article/3304735/hugh-bowman-hopes-cleaner-start-m-unicorn-back-back-happy-valley-bid?utm_source=rss_feed,Australian ace eager to see Caspar Fownes-trained gelding break more evenly from the barriers at city circuit on Wednesday night.,2025-04-01 15:56:59,
SCMP,tech,tech,China ranks itself 10th in new global innovation league table,https://www.scmp.com/economy/china-economy/article/3304716/china-ranks-itself-10th-new-global-innovation-league-table?utm_source=rss_feed,"But China has risen up the rankings faster than any other nation over the past 12 years, according to the report.","Tue, 01 Apr 2025 15:08:51 +0800",Alice Li,https://www.scmp.com/economy/china-economy/article/3304716/china-ranks-itself-10th-new-global-innovation-league-table?utm_source=rss_feed,"But China has risen up the rankings faster than any other nation over the past 12 years, according to the report.",2025-04-01 15:08:51,
SCMP,business,companies,Manchester United coming to Hong Kong as city stages another football coup,https://www.scmp.com/sport/football/article/3304703/manchester-united-coming-hong-kong-city-stages-another-football-coup?utm_source=rss_feed,"The 20-times Premier League champions set for match against Hong Kong select team, although date could clash with local FA Cup final.","Tue, 01 Apr 2025 14:03:07 +0800",Paul McNamara,https://www.scmp.com/sport/football/article/3304703/manchester-united-coming-hong-kong-city-stages-another-football-coup?utm_source=rss_feed,"The 20-times Premier League champions set for match against Hong Kong select team, although date could clash with local FA Cup final.",2025-04-01 14:03:07,
SCMP,business,companies,AC Milan legend Franco Baresi excited for ‘historic’ Liverpool rivalry in Hong Kong,https://www.scmp.com/sport/football/article/3304687/ac-milan-legend-franco-baresi-excited-historic-liverpool-rivalry-hong-kong?utm_source=rss_feed,"The Rossoneri will face the Reds as part of the Festival of Football 2025, which will also feature Arsenal and Tottenham.","Tue, 01 Apr 2025 12:56:06 +0800",Andrew Cesare Richardson,https://www.scmp.com/sport/football/article/3304687/ac-milan-legend-franco-baresi-excited-historic-liverpool-rivalry-hong-kong?utm_source=rss_feed,"The Rossoneri will face the Reds as part of the Festival of Football 2025, which will also feature Arsenal and Tottenham.",2025-04-01 12:56:06,
SCMP,tech,tech,TSMC affirms commitment to Taiwan with new domestic fab amid overseas expansion,https://www.scmp.com/tech/policy/article/3304658/tsmc-affirms-commitment-taiwan-new-domestic-fab-amid-overseas-expansion?utm_source=rss_feed,"‘We’ll continue to look for space to expand investments in Taiwan,’ TSMC executive Y.P. Chyn says.","Tue, 01 Apr 2025 10:45:08 +0800",Reuters,https://www.scmp.com/tech/policy/article/3304658/tsmc-affirms-commitment-taiwan-new-domestic-fab-amid-overseas-expansion?utm_source=rss_feed,"‘We’ll continue to look for space to expand investments in Taiwan,’ TSMC executive Y.P. Chyn says.",2025-04-01 10:45:08,
SCMP,business,companies,"Shohei Ohtani 50-50 card sells for US$1.07 million, includes piece of star’s trousers",https://www.scmp.com/sport/other-sport/article/3304661/shohei-ohtani-50-50-card-sells-us107-million-includes-piece-stars-trousers?utm_source=rss_feed,Baseball card signed by LA Dodgers star includes piece of uniform he wore when becoming first player to hit 50 home runs and steal 50 bases.,"Tue, 01 Apr 2025 10:29:46 +0800",Tribune News Service,https://www.scmp.com/sport/other-sport/article/3304661/shohei-ohtani-50-50-card-sells-us107-million-includes-piece-stars-trousers?utm_source=rss_feed,Baseball card signed by LA Dodgers star includes piece of uniform he wore when becoming first player to hit 50 home runs and steal 50 bases.,2025-04-01 10:29:46,
SCMP,tech,tech,Intel CEO Tan Lip-bu says company will spin off noncore units,https://www.scmp.com/tech/big-tech/article/3304655/intel-ceo-tan-lip-bu-says-company-will-spin-noncore-units?utm_source=rss_feed,"Speaking at his first public appearance as CEO, Tan also says the firm will create new products including custom semiconductors.","Tue, 01 Apr 2025 09:39:42 +0800",Bloomberg,https://www.scmp.com/tech/big-tech/article/3304655/intel-ceo-tan-lip-bu-says-company-will-spin-noncore-units?utm_source=rss_feed,"Speaking at his first public appearance as CEO, Tan also says the firm will create new products including custom semiconductors.",2025-04-01 09:39:42,
SCMP,tech,tech,OpenAI to build open AI model as it faces competition from Meta and China’s DeepSeek,https://www.scmp.com/news/article/3304648/openai-build-open-ai-model-it-faces-competition-meta-and-chinas-deepseek?utm_source=rss_feed,"Announcement marks a strategic shift by OpenAI, which until now has been a fierce defender of closed, proprietary models.","Tue, 01 Apr 2025 06:06:07 +0800",Agence France-Presse,https://www.scmp.com/news/article/3304648/openai-build-open-ai-model-it-faces-competition-meta-and-chinas-deepseek?utm_source=rss_feed,"Announcement marks a strategic shift by OpenAI, which until now has been a fierce defender of closed, proprietary models.",2025-04-01 06:06:07,
SCMP,tech,tech,"Extension for TikTok sale winding down, but deadline may not matter: analysts",https://www.scmp.com/news/china/diplomacy/article/3304631/extension-winds-down-tiktok-sale-analysts-suggest-deadline-may-not-matter?utm_source=rss_feed,US President Donald Trump might ignore the law Congress passed and use the app as a bargaining chip in trade talks with Beijing.,"Mon, 31 Mar 2025 23:11:12 +0800",Khushboo Razdan,https://www.scmp.com/news/china/diplomacy/article/3304631/extension-winds-down-tiktok-sale-analysts-suggest-deadline-may-not-matter?utm_source=rss_feed,US President Donald Trump might ignore the law Congress passed and use the app as a bargaining chip in trade talks with Beijing.,2025-03-31 23:11:12,
SCMP,tech,tech,"Microsoft shutters AI lab in Shanghai, signalling a broader pullback from China",https://www.scmp.com/tech/big-tech/article/3304621/microsoft-shutters-ai-lab-shanghai-signalling-broader-pullback-china?utm_source=rss_feed,"The IoT & AI Insider Lab in the Zhangjiang hi-tech zone likely closed in January or February, nearby workers say.","Mon, 31 Mar 2025 21:25:14 +0800",Wency Chen,https://www.scmp.com/tech/big-tech/article/3304621/microsoft-shutters-ai-lab-shanghai-signalling-broader-pullback-china?utm_source=rss_feed,"The IoT & AI Insider Lab in the Zhangjiang hi-tech zone likely closed in January or February, nearby workers say.",2025-03-31 21:25:14,
SCMP,business,property,Hong Kong mortgage loans surge to 9-month high as new homebuyers seek more financing,https://www.scmp.com/business/article/3304617/hong-kong-mortgage-loans-surge-9-month-high-new-homebuyers-seek-more-financing?utm_source=rss_feed,Financial institutions approved mortgage loan applications worth US$3.3 billion in February.,"Mon, 31 Mar 2025 20:59:40 +0800",Cheryl Arcibal,https://www.scmp.com/business/article/3304617/hong-kong-mortgage-loans-surge-9-month-high-new-homebuyers-seek-more-financing?utm_source=rss_feed,Financial institutions approved mortgage loan applications worth US$3.3 billion in February.,2025-03-31 20:59:40,
SCMP,tech,tech,Flying taxis prepare for lift-off in China as first companies gain key licence,https://www.scmp.com/economy/china-economy/article/3304580/flying-taxis-prepare-lift-china-first-companies-gain-key-licence?utm_source=rss_feed,Chinese regulators have for the first time granted companies approval to operate autonomous passenger drones.,"Mon, 31 Mar 2025 20:30:20 +0800",Kandy Wong,https://www.scmp.com/economy/china-economy/article/3304580/flying-taxis-prepare-lift-china-first-companies-gain-key-licence?utm_source=rss_feed,Chinese regulators have for the first time granted companies approval to operate autonomous passenger drones.,2025-03-31 20:30:20,
SCMP,tech,tech,"Apple chip engineer returns to China, joins Fudan University amid push for talent",https://www.scmp.com/tech/tech-trends/article/3304607/apple-chip-engineer-returns-china-joins-fudan-university-amid-push-talent?utm_source=rss_feed,"Kong Long left Apple after seven years, following the recent return of M4 CPU engineer Wang Huanyu to China.","Mon, 31 Mar 2025 19:30:11 +0800",Ben Jiang,https://www.scmp.com/tech/tech-trends/article/3304607/apple-chip-engineer-returns-china-joins-fudan-university-amid-push-talent?utm_source=rss_feed,"Kong Long left Apple after seven years, following the recent return of M4 CPU engineer Wang Huanyu to China.",2025-03-31 19:30:11,
SCMP,business,property,No respite in sight for top Chinese developers as profits continue to slump,https://www.scmp.com/business/article/3304602/no-respite-sight-top-chinese-developers-profits-continue-slump?utm_source=rss_feed,"China Overseas Land & Investment’s profit sank 40 per cent to 15.6 billion yuan, while Country Garden trimmed its loss to 32.8 billion yuan.","Mon, 31 Mar 2025 19:09:28 +0800","Yuke Xie,Enoch Yiu",https://www.scmp.com/business/article/3304602/no-respite-sight-top-chinese-developers-profits-continue-slump?utm_source=rss_feed,"China Overseas Land & Investment’s profit sank 40 per cent to 15.6 billion yuan, while Country Garden trimmed its loss to 32.8 billion yuan.",2025-03-31 19:09:28,
SCMP,tech,tech,Thinking Fast and Slow: the GenAI Conundrum for Financial Services,https://www.scmp.com/presented/tech/topics/generative-ai-and-cloud-services/article/3304564/thinking-fast-and-slow-genai-conundrum-financial-services?utm_source=rss_feed,"[The content of this article has been produced by our advertising partner.] The financial services sector has not been shy to put money into GenAI, since a white paper by the World Economic Forum and Accenture revealed that spending is projected to reach US$97 billion by 2027. While the industry remains cautious due to strict regulatory framework and compliance requirements, the momentum is unmistakable as it is now evident that AI can play a fundamental role in navigating more complex use cases. McKinsey's 2025 State of AI report indicated that 21% of financial services institutions have adopted the transformative technology in risk, legal and compliance functions, in comparison to the industry average of 11%. The general optimism reported towards GenAI, combined with recent developments of DeepSeek, served as the perfect timing and conversation starter for the Amazon Web Services (AWS) for Financial Services Executive Forum and Luncheon. Behind closed doors on March 20, 2025, industry heavyweights and policy regulators came together to discuss the hottest industry topics. With the theme being ‘Leave Your Legacy • Redefine Your Future’, the full-day event explored the transformative potential of technology through a series of keynote speeches, panel discussions and interactive demos. GenAI, data innovation and analytics, security and resilience, as well as customer experience enhancement were all on the agenda, shining a light on best practices and guidelines. Addressing the Past: Charting a Roadmap for AI Breakthroughs Robert Wang, Managing Director of AWS Hong Kong and Taiwan, opened the forum by tracing the evolution and adoption of GenAI in financial services, calling attention to distinct milestones that brought the technology to where it is today. 2023 no doubt marked the start of GenAI’s explosive growth, but even until recently, businesses had mainly made use of applications centred around improving productivity and cost, wary of risking intellectual property and consumer trust. This…","Mon, 31 Mar 2025 17:18:28 +0800",Advertising partner,https://www.scmp.com/presented/tech/topics/generative-ai-and-cloud-services/article/3304564/thinking-fast-and-slow-genai-conundrum-financial-services?utm_source=rss_feed,"[The content of this article has been produced by our advertising partner.] The financial services sector has not been shy to put money into GenAI, since a white paper by the World Economic Forum and Accenture revealed that spending is projected to reach US$97 billion by 2027. While the industry remains cautious due to strict regulatory framework and compliance requirements, the momentum is unmistakable as it is now evident that AI can play a fundamental role in navigating more complex use cases. McKinsey's 2025 State of AI report indicated that 21% of financial services institutions have adopted the transformative technology in risk, legal and compliance functions, in comparison to the industry average of 11%. The general optimism reported towards GenAI, combined with recent developments of DeepSeek, served as the perfect timing and conversation starter for the Amazon Web Services (AWS) for Financial Services Executive Forum and Luncheon. Behind closed doors on March 20, 2025, industry heavyweights and policy regulators came together to discuss the hottest industry topics. With the theme being ‘Leave Your Legacy • Redefine Your Future’, the full-day event explored the transformative potential of technology through a series of keynote speeches, panel discussions and interactive demos. GenAI, data innovation and analytics, security and resilience, as well as customer experience enhancement were all on the agenda, shining a light on best practices and guidelines. Addressing the Past: Charting a Roadmap for AI Breakthroughs Robert Wang, Managing Director of AWS Hong Kong and Taiwan, opened the forum by tracing the evolution and adoption of GenAI in financial services, calling attention to distinct milestones that brought the technology to where it is today. 2023 no doubt marked the start of GenAI’s explosive growth, but even until recently, businesses had mainly made use of applications centred around improving productivity and cost, wary of risking intellectual property and consumer trust. This…",2025-03-31 17:18:28,
SCMP,tech,tech,Chinese venture capital veteran Allen Zhu questions humanoid robots’ commercial value,https://www.scmp.com/tech/tech-trends/article/3304571/chinese-venture-capital-veteran-allen-zhu-questions-humanoid-robots-commercial-value?utm_source=rss_feed,"Zhu, who famously backed Didi Chuxing and RedNote, says early-stage venture capitalists should steer away from the embodied-AI sector.","Mon, 31 Mar 2025 17:00:16 +0800",Xinmei Shen,https://www.scmp.com/tech/tech-trends/article/3304571/chinese-venture-capital-veteran-allen-zhu-questions-humanoid-robots-commercial-value?utm_source=rss_feed,"Zhu, who famously backed Didi Chuxing and RedNote, says early-stage venture capitalists should steer away from the embodied-AI sector.",2025-03-31 17:00:16,
SCMP,business,property,How Indonesia can calm property investors’ fears of a return to 1998,https://www.scmp.com/opinion/asia-opinion/article/3304524/how-indonesia-can-calm-property-investors-fears-return-1998?utm_source=rss_feed,Concern about democratic backsliding and poor liquidity are obscuring otherwise solid fundamentals in one of Asia’s largest markets.,"Mon, 31 Mar 2025 16:30:07 +0800",Nicholas Spiro,https://www.scmp.com/opinion/asia-opinion/article/3304524/how-indonesia-can-calm-property-investors-fears-return-1998?utm_source=rss_feed,Concern about democratic backsliding and poor liquidity are obscuring otherwise solid fundamentals in one of Asia’s largest markets.,2025-03-31 16:30:07,
SCMP,tech,tech,Tech war: Huawei’s consumer business reports 38% surge in revenue on robust smartphone sales,https://www.scmp.com/tech/big-tech/article/3304555/tech-war-huaweis-consumer-business-reports-38-surge-revenue-robust-smartphone-sales?utm_source=rss_feed,"Huawei recorded total annual revenue of 862.1 billion yuan in 2024, signalling progress in overcoming US sanctions.","Mon, 31 Mar 2025 16:00:12 +0800",Ann Cao,https://www.scmp.com/tech/big-tech/article/3304555/tech-war-huaweis-consumer-business-reports-38-surge-revenue-robust-smartphone-sales?utm_source=rss_feed,"Huawei recorded total annual revenue of 862.1 billion yuan in 2024, signalling progress in overcoming US sanctions.",2025-03-31 16:00:12,
SCMP,tech,tech,Samsung’s latest AI-powered fridges can find misplaced phones and control home appliances,https://www.scmp.com/lifestyle/gadgets/article/3304520/samsungs-latest-ai-powered-fridges-can-find-misplaced-phones-and-control-home-appliances?utm_source=rss_feed,The latest Samsung Bespoke fridges’ AI-enhanced Bixby assistant responds to voice commands to find missing phones and activate appliances.,"Mon, 31 Mar 2025 13:15:07 +0800",Bloomberg,https://www.scmp.com/lifestyle/gadgets/article/3304520/samsungs-latest-ai-powered-fridges-can-find-misplaced-phones-and-control-home-appliances?utm_source=rss_feed,The latest Samsung Bespoke fridges’ AI-enhanced Bixby assistant responds to voice commands to find missing phones and activate appliances.,2025-03-31 13:15:07,
SCMP,business,property,Country Garden’s 2024 loss narrows amid initial recovery signs in China’s property sector,https://www.scmp.com/business/companies/article/3304528/country-gardens-2024-loss-narrows-amid-initial-recovery-signs-chinas-property-sector?utm_source=rss_feed,"The loss attributable to shareholders stood at 32.8 billion yuan, compared with a record 178 billion yuan loss in 2023, according to an exchange filing.","Mon, 31 Mar 2025 12:51:54 +0800",Bloomberg,https://www.scmp.com/business/companies/article/3304528/country-gardens-2024-loss-narrows-amid-initial-recovery-signs-chinas-property-sector?utm_source=rss_feed,"The loss attributable to shareholders stood at 32.8 billion yuan, compared with a record 178 billion yuan loss in 2023, according to an exchange filing.",2025-03-31 12:51:54,
SCMP,tech,tech,Solar-power-generating smartwear to have trial at World Expo 2025 in Osaka,https://www.scmp.com/lifestyle/fashion-beauty/article/3304511/solar-power-generating-smartwear-have-trial-world-expo-2025-osaka?utm_source=rss_feed,A Toyota subsidiary will trial vests with solar cells that generate electricity to power devices such as neck fans at the Osaka World Expo.,"Mon, 31 Mar 2025 12:16:27 +0800",Kyodo,https://www.scmp.com/lifestyle/fashion-beauty/article/3304511/solar-power-generating-smartwear-have-trial-world-expo-2025-osaka?utm_source=rss_feed,A Toyota subsidiary will trial vests with solar cells that generate electricity to power devices such as neck fans at the Osaka World Expo.,2025-03-31 12:16:27,
SCMP,tech,tech,Trump hints at a TikTok sale deal before April 5 deadline,https://www.scmp.com/tech/big-tech/article/3304512/trump-hints-tiktok-sale-deal-april-5-deadline?utm_source=rss_feed,A group consisting of Blackstone and ByteDance’s non-Chinese shareholders has emerged as front-running buyers.,"Mon, 31 Mar 2025 10:48:25 +0800",Reuters,https://www.scmp.com/tech/big-tech/article/3304512/trump-hints-tiktok-sale-deal-april-5-deadline?utm_source=rss_feed,A group consisting of Blackstone and ByteDance’s non-Chinese shareholders has emerged as front-running buyers.,2025-03-31 10:48:25,
SCMP,business,property,Luxury frenzy: rich buyers keep scoring high-end Hong Kong homes at stunning discounts,https://www.scmp.com/business/article/3304450/luxury-frenzy-rich-buyers-keep-scoring-high-end-hong-kong-homes-stunning-discounts?utm_source=rss_feed,"Plum properties sell for songs, but bargains may not last as demand for upscale homes is up 50 per cent from last year, agents say.","Mon, 31 Mar 2025 09:30:11 +0800",Cheryl Arcibal,https://www.scmp.com/business/article/3304450/luxury-frenzy-rich-buyers-keep-scoring-high-end-hong-kong-homes-stunning-discounts?utm_source=rss_feed,"Plum properties sell for songs, but bargains may not last as demand for upscale homes is up 50 per cent from last year, agents say.",2025-03-31 09:30:11,
SCMP,business,property,Shanghai’s luxury property market thrives while downturn persists in mass housing segment,https://www.scmp.com/business/china-business/article/3304466/shanghais-luxury-property-market-thrives-while-downturn-persists-mass-housing-segment?utm_source=rss_feed,"More than 60 per cent of the 4,110 new homes in China priced above 30 million yuan were sold in Shanghai last year, according to CRIC data.","Sun, 30 Mar 2025 18:14:17 +0800","Daniel Ren,Yuke Xie",https://www.scmp.com/business/china-business/article/3304466/shanghais-luxury-property-market-thrives-while-downturn-persists-mass-housing-segment?utm_source=rss_feed,"More than 60 per cent of the 4,110 new homes in China priced above 30 million yuan were sold in Shanghai last year, according to CRIC data.",2025-03-30 18:14:17,
SCMP,business,property,Transformation of workspaces sees employee experience and well-being take the lead,https://www.scmp.com/native/business/topics/transformation-workspaces/article/3304194/transformation-workspaces-sees-employee-experience-and-well-being-take-lead?utm_source=rss_feed,"The next generation of work environments, centred around the needs of employees, leads to higher productivity and improved wellness.","Fri, 28 Mar 2025 12:09:10 +0800",Morning Studio editors,https://www.scmp.com/native/business/topics/transformation-workspaces/article/3304194/transformation-workspaces-sees-employee-experience-and-well-being-take-lead?utm_source=rss_feed,"The next generation of work environments, centred around the needs of employees, leads to higher productivity and improved wellness.",2025-03-28 12:09:10,
SCMP,business,property,BlackRock sells Shanghai tower at 34% discount as it pulls back from China property,https://www.scmp.com/business/article/3304173/blackrock-sells-shanghai-tower-34-discount-it-pulls-back-china-property?utm_source=rss_feed,"The US firm is selling its last major asset in the city, Trinity Place, for 900 million yuan (US$124 million), according to sources.","Fri, 28 Mar 2025 07:30:15 +0800",Yuke Xie,https://www.scmp.com/business/article/3304173/blackrock-sells-shanghai-tower-34-discount-it-pulls-back-china-property?utm_source=rss_feed,"The US firm is selling its last major asset in the city, Trinity Place, for 900 million yuan (US$124 million), according to sources.",2025-03-28 07:30:15,
SCMP,business,property,"Hong Kong’s home prices fall towards decade low on interest rate, tariff headwinds",https://www.scmp.com/business/article/3304094/hong-kongs-home-prices-fall-towards-decade-low-interest-rate-tariff-headwinds?utm_source=rss_feed,"Secondary home prices have declined by a cumulative 27 per cent since January 2022, according to government data.","Thu, 27 Mar 2025 15:51:21 +0800",Cheryl Arcibal,https://www.scmp.com/business/article/3304094/hong-kongs-home-prices-fall-towards-decade-low-interest-rate-tariff-headwinds?utm_source=rss_feed,"Secondary home prices have declined by a cumulative 27 per cent since January 2022, according to government data.",2025-03-27 15:51:21,
SCMP,business,property,"Hongkongers’ Shenzhen shopping sprees abate, in relief for retail owners, UBS and JLL say",https://www.scmp.com/business/article/3303854/hongkongers-shenzhen-shopping-sprees-abate-relief-retail-owners-ubs-and-jll-say?utm_source=rss_feed,"UBS revises its 2025 forecast to flat from a 5 per cent decline, while JLL sees signs of stabilisation as Shenzhen shopping craze cools.","Wed, 26 Mar 2025 08:30:13 +0800",Cheryl Arcibal,https://www.scmp.com/business/article/3303854/hongkongers-shenzhen-shopping-sprees-abate-relief-retail-owners-ubs-and-jll-say?utm_source=rss_feed,"UBS revises its 2025 forecast to flat from a 5 per cent decline, while JLL sees signs of stabilisation as Shenzhen shopping craze cools.",2025-03-26 08:30:13,
SCMP,business,property,Why the future looks so promising for luxury property in Asia,https://www.scmp.com/opinion/asia-opinion/article/3303582/why-future-looks-so-promising-luxury-property-asia?utm_source=rss_feed,"With clear benefits for stakeholders, the region’s branded residences are poised to boost liquidity and set high transparency standards.","Mon, 24 Mar 2025 16:30:09 +0800",Nicholas Spiro,https://www.scmp.com/opinion/asia-opinion/article/3303582/why-future-looks-so-promising-luxury-property-asia?utm_source=rss_feed,"With clear benefits for stakeholders, the region’s branded residences are poised to boost liquidity and set high transparency standards.",2025-03-24 16:30:09,
SCMP,business,property,Cantopop’s G.E.M. pays US$11 million for 2 Hong Kong flats at 35% discount from 2022 price,https://www.scmp.com/business/article/3303599/cantopop-singer-gem-buys-2-flats-hong-kong-35-discount-us11-million?utm_source=rss_feed,"The transactions for the two units in Leon Court in Wan Chai were completed earlier this month for HK$85 million, government records show.","Mon, 24 Mar 2025 14:55:49 +0800",Salina Li,https://www.scmp.com/business/article/3303599/cantopop-singer-gem-buys-2-flats-hong-kong-35-discount-us11-million?utm_source=rss_feed,"The transactions for the two units in Leon Court in Wan Chai were completed earlier this month for HK$85 million, government records show.",2025-03-24 14:55:49,
SCMP,business,property,"Hong Kong may need 7 to 15 years to digest city’s glut of commercial space, experts say",https://www.scmp.com/business/article/3303518/hong-kong-landlords-may-take-7-15-years-end-office-glut-market-experts-say?utm_source=rss_feed,"The city has 15 million sq ft of excess office space, more than all the current space in the main business district.","Mon, 24 Mar 2025 09:30:14 +0800",Cheryl Arcibal,https://www.scmp.com/business/article/3303518/hong-kong-landlords-may-take-7-15-years-end-office-glut-market-experts-say?utm_source=rss_feed,"The city has 15 million sq ft of excess office space, more than all the current space in the main business district.",2025-03-24 09:30:14,
